Café_name,Café_city,Venue_name,Venue_cat,Venue_catID
OutPost Gamecenter,Gent,Asian Delight,Asian Restaurant,4bf58dd8d48988d142941735
OutPost Gamecenter,Gent,UGent Complex Ledeganck,College Academic Building,4bf58dd8d48988d198941735
OutPost Gamecenter,Gent,Delicieux,Sandwich Place,4bf58dd8d48988d1c5941735
OutPost Gamecenter,Gent,Unique Asia,Noodle House,4bf58dd8d48988d1d1941735
OutPost Gamecenter,Gent,Auditorium 3,College Auditorium,4bf58dd8d48988d1af941735
OutPost Gamecenter,Gent,Keurslager Finesse,Butcher,4bf58dd8d48988d11d951735
OutPost Gamecenter,Gent,Auditorium 9,College Auditorium,4bf58dd8d48988d1af941735
OutPost Gamecenter,Gent,Kinesist Stijn van Damme,Physical Therapist,5744ccdfe4b0c0459246b4af
OutPost Gamecenter,Gent,Lederwaren Diego,Leather Goods Store,52f2ab2ebcbc57f1066b8b2b
OutPost Gamecenter,Gent,De Kleine Icarus,Elementary School,4f4533804b9074f6e4fb0105
OutPost Gamecenter,Gent,ING,Bank,4bf58dd8d48988d10a951735
OutPost Gamecenter,Gent,Kine.Gent,Physical Therapist,5744ccdfe4b0c0459246b4af
OutPost Gamecenter,Gent,Pepperminds,Office,4bf58dd8d48988d124941735
OutPost Gamecenter,Gent,Leercentrum,College Library,4bf58dd8d48988d1a7941735
OutPost Gamecenter,Gent,Cafetaria,College Cafeteria,4bf58dd8d48988d1a1941735
OutPost Gamecenter,Gent,Panos,Sandwich Place,4bf58dd8d48988d1c5941735
OutPost Gamecenter,Gent,Hairmode,Salon / Barbershop,4bf58dd8d48988d110951735
OutPost Gamecenter,Gent,Apotheek Bonamie,Pharmacy,4bf58dd8d48988d10f951735
OutPost Gamecenter,Gent,Brutsaert Ingenieurs,Office,4bf58dd8d48988d124941735
OutPost Gamecenter,Gent,Halte Gent Ottergemsesteenweg,Bus Stop,52f2ab2ebcbc57f1066b8b4f
OutPost Gamecenter,Gent,Planet Sun,Tanning Salon,4d1cf8421a97d635ce361c31
OutPost Gamecenter,Gent,BYB,College Library,4bf58dd8d48988d1a7941735
OutPost Gamecenter,Gent,Green wash,Laundry Service,4bf58dd8d48988d1fc941735
OutPost Gamecenter,Gent,AH Rijschool,Driving School,52e81612bcbc57f1066b7a42
OutPost Gamecenter,Gent,Villa Volta,Bar,4bf58dd8d48988d116941735
OutPost Gamecenter,Gent,Legima,Student Center,4bf58dd8d48988d1ab941735
OutPost Gamecenter,Gent,L'Arbre,Sandwich Place,4bf58dd8d48988d1c5941735
OutPost Gamecenter,Gent,Kapsalon First Impression,Salon / Barbershop,4bf58dd8d48988d110951735
OutPost Gamecenter,Gent,Level Up VR,VR Cafe,5f2c14a5b6d05514c7042eb7
OutPost Gamecenter,Gent,BNP Paribas Fortis,Bank,4bf58dd8d48988d10a951735
OutPost Gamecenter,Gent,La Boucherie by Bar Jeanne,Steakhouse,4bf58dd8d48988d1cc941735
OutPost Gamecenter,Gent,Gen’Eat’,Salad Place,4bf58dd8d48988d1bd941735
OutPost Gamecenter,Gent,Dokterspraktijk Fourneau,Doctor's Office,4bf58dd8d48988d177941735
OutPost Gamecenter,Gent,De Kafaar,Pub,4bf58dd8d48988d11b941735
OutPost Gamecenter,Gent,Gent Kite Center,Board Shop,4bf58dd8d48988d1f1941735
OutPost Gamecenter,Gent,Fairwise,Office,4bf58dd8d48988d124941735
OutPost Gamecenter,Gent,Erebor,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
OutPost Gamecenter,Gent,Ecologisch Wassalon,Laundromat,52f2ab2ebcbc57f1066b8b33
OutPost Gamecenter,Gent,Kapsalon Framesi,Salon / Barbershop,4bf58dd8d48988d110951735
OutPost Gamecenter,Gent,Jaswal Food,Convenience Store,4d954b0ea243a5684a65b473
OutPost Gamecenter,Gent,Leonidas,Chocolate Shop,52f2ab2ebcbc57f1066b8b31
OutPost Gamecenter,Gent,0.060,College Classroom,4bf58dd8d48988d1a0941735
OutPost Gamecenter,Gent,lokaal 1035,College Classroom,4bf58dd8d48988d1a0941735
OutPost Gamecenter,Gent,Klinisch Psycholoog Golsteyn Hanne,Mental Health Office,52e81612bcbc57f1066b7a39
OutPost Gamecenter,Gent,Rukiye Karanfil Architecten,Architecture Firm,5fac002599ce226e27fe72e5
OutPost Gamecenter,Gent,Refter Proxy,Cafeteria,4bf58dd8d48988d128941735
OutPost Gamecenter,Gent,UCT Gent,College Communications Building,4bf58dd8d48988d19a941735
OutPost Gamecenter,Gent,Halkmund Office,Office,4bf58dd8d48988d124941735
OutPost Gamecenter,Gent,B&B 't Walvisje,Bed & Breakfast,4bf58dd8d48988d1f8931735
OutPost Gamecenter,Gent,Kinesist Isabel De Pelsmaeker,Physical Therapist,5744ccdfe4b0c0459246b4af
OutPost Gamecenter,Gent,het Veer,Building,4bf58dd8d48988d130941735
OutPost Gamecenter,Gent,Esign,Advertising Agency,52e81612bcbc57f1066b7a3d
OutPost Gamecenter,Gent,Deloitte - TMVW,Office,4bf58dd8d48988d124941735
OutPost Gamecenter,Gent,Flow offices,Meeting Room,4bf58dd8d48988d100941735
OutPost Gamecenter,Gent,Walry Lunchcafé,Gastropub,4bf58dd8d48988d155941735
OutPost Gamecenter,Gent,Plantenserre RUG,College Science Building,4bf58dd8d48988d19b941735
World's End Comics & Games Center,Gent,Worlds' End Comics & Games bar,Comic Shop,52f2ab2ebcbc57f1066b8b18
World's End Comics & Games Center,Gent,Sint-Barbaracollege Basisschool,Elementary School,4f4533804b9074f6e4fb0105
World's End Comics & Games Center,Gent,Sint-Barbaracollege,High School,4bf58dd8d48988d13d941735
World's End Comics & Games Center,Gent,Panos,Sandwich Place,4bf58dd8d48988d1c5941735
World's End Comics & Games Center,Gent,Basic Italian II,Italian Restaurant,4bf58dd8d48988d110941735
World's End Comics & Games Center,Gent,Nonno - il mondo gelato,Ice Cream Shop,4bf58dd8d48988d1c9941735
World's End Comics & Games Center,Gent,Bellerose,Clothing Store,4bf58dd8d48988d103951735
World's End Comics & Games Center,Gent,Walpoortbrug,Bridge,4bf58dd8d48988d1df941735
World's End Comics & Games Center,Gent,Lokaal 144,College Classroom,4bf58dd8d48988d1a0941735
World's End Comics & Games Center,Gent,Bolia.Com,Furniture / Home Store,4bf58dd8d48988d1f8941735
World's End Comics & Games Center,Gent,Bizar Hairdressing & Beyond,Salon / Barbershop,4bf58dd8d48988d110951735
World's End Comics & Games Center,Gent,Pain Perdu,Breakfast Spot,4bf58dd8d48988d143941735
World's End Comics & Games Center,Gent,Sioux,Bar,4bf58dd8d48988d116941735
World's End Comics & Games Center,Gent,BNP Paribas Fortis - Business Center,Office,4bf58dd8d48988d124941735
World's End Comics & Games Center,Gent,Technieklokaal,College Cafeteria,4bf58dd8d48988d1a1941735
World's End Comics & Games Center,Gent,Lokaal 040,College Science Building,4bf58dd8d48988d19b941735
World's End Comics & Games Center,Gent,Caroline Braems Architect,Architecture Firm,5fac002599ce226e27fe72e5
World's End Comics & Games Center,Gent,Woody,Clothing Store,4bf58dd8d48988d103951735
World's End Comics & Games Center,Gent,State of Art,Men's Store,4bf58dd8d48988d106951735
World's End Comics & Games Center,Gent,Pitza Service,Pizza Place,4bf58dd8d48988d1ca941735
World's End Comics & Games Center,Gent,I.Ma.Gi.N. Jewels,Jewelry Store,4bf58dd8d48988d111951735
World's End Comics & Games Center,Gent,Scotch & Soda,Clothing Store,4bf58dd8d48988d103951735
World's End Comics & Games Center,Gent,Toneelklas Sint-Barbaracollege,College Theater,4bf58dd8d48988d1ac941735
World's End Comics & Games Center,Gent,Giraldo,Shoe Store,4bf58dd8d48988d107951735
World's End Comics & Games Center,Gent,Massimo Collezioni,Boutique,4bf58dd8d48988d104951735
World's End Comics & Games Center,Gent,TC-lokaal,College Classroom,4bf58dd8d48988d1a0941735
World's End Comics & Games Center,Gent,Lokaal 3EC4,College Classroom,4bf58dd8d48988d1a0941735
World's End Comics & Games Center,Gent,Lokaal 141,College Classroom,4bf58dd8d48988d1a0941735
World's End Comics & Games Center,Gent,Juwelier Bouverne,Jewelry Store,4bf58dd8d48988d111951735
World's End Comics & Games Center,Gent,Oriental Gallery,Jewelry Store,4bf58dd8d48988d111951735
World's End Comics & Games Center,Gent,P.O. Lokaal,College Classroom,4bf58dd8d48988d1a0941735
World's End Comics & Games Center,Gent,Pro Rent bvba,Office,4bf58dd8d48988d124941735
World's End Comics & Games Center,Gent,Lokaal 042,College Classroom,4bf58dd8d48988d1a0941735
World's End Comics & Games Center,Gent,Y&D Young & Dynamic,Salon / Barbershop,4bf58dd8d48988d110951735
World's End Comics & Games Center,Gent,De Cliént,Salon / Barbershop,4bf58dd8d48988d110951735
World's End Comics & Games Center,Gent,Rains,Clothing Store,4bf58dd8d48988d103951735
World's End Comics & Games Center,Gent,Scapa,Boutique,4bf58dd8d48988d104951735
World's End Comics & Games Center,Gent,AO76,Clothing Store,4bf58dd8d48988d103951735
World's End Comics & Games Center,Gent,STEX,College Classroom,4bf58dd8d48988d1a0941735
World's End Comics & Games Center,Gent,Scheikundig Lab der Chemische Experimenten,College Lab,4bf58dd8d48988d1a5941735
World's End Comics & Games Center,Gent,Lokaal 041,College Classroom,4bf58dd8d48988d1a0941735
World's End Comics & Games Center,Gent,Lokaal 143,College Classroom,4bf58dd8d48988d1a0941735
World's End Comics & Games Center,Gent,Lokaal 243,College Classroom,4bf58dd8d48988d1a0941735
World's End Comics & Games Center,Gent,Fysicalokaal,College Lab,4bf58dd8d48988d1a5941735
World's End Comics & Games Center,Gent,Internaat 5-6 SBC,Boarding House,4f4530a74b9074f6e4fb0100
World's End Comics & Games Center,Gent,Internaat Sint-Barbaracollege,Boarding House,4f4530a74b9074f6e4fb0100
World's End Comics & Games Center,Gent,Refter,College Cafeteria,4bf58dd8d48988d1a1941735
World's End Comics & Games Center,Gent,Centraal Blok,High School,4bf58dd8d48988d13d941735
World's End Comics & Games Center,Gent,Kadehuis,Non-Profit,50328a8e91d4c4b30a586d6c
World's End Comics & Games Center,Gent,Kleine Turnzaal SBC,College Gym,4bf58dd8d48988d1b2941735
World's End Comics & Games Center,Gent,Lokaal 244,College Classroom,4bf58dd8d48988d1a0941735
World's End Comics & Games Center,Gent,KROOT HQ,Clothing Store,4bf58dd8d48988d103951735
World's End Comics & Games Center,Gent,Lokaal 245,College Classroom,4bf58dd8d48988d1a0941735
World's End Comics & Games Center,Gent,Talenklas,College Classroom,4bf58dd8d48988d1a0941735
World's End Comics & Games Center,Gent,Bibliotheek vakgroep Politiek,College Library,4bf58dd8d48988d1a7941735
World's End Comics & Games Center,Gent,Turnzaal,College Gym,4bf58dd8d48988d1b2941735
World's End Comics & Games Center,Gent,Kouterhof,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
World's End Comics & Games Center,Gent,Lokaal 242,College Classroom,4bf58dd8d48988d1a0941735
World's End Comics & Games Center,Gent,Biologielokaal,College Classroom,4bf58dd8d48988d1a0941735
World's End Comics & Games Center,Gent,Lokaal 120,College Classroom,4bf58dd8d48988d1a0941735
World's End Comics & Games Center,Gent,VDB-lokaal,College Classroom,4bf58dd8d48988d1a0941735
World's End Comics & Games Center,Gent,Yuzu,Chocolate Shop,52f2ab2ebcbc57f1066b8b31
World's End Comics & Games Center,Gent,Sint-Barbarakerk,Church,4bf58dd8d48988d132941735
World's End Comics & Games Center,Gent,FY Lokaal,College Academic Building,4bf58dd8d48988d198941735
World's End Comics & Games Center,Gent,AA-lokaal,College Classroom,4bf58dd8d48988d1a0941735
World's End Comics & Games Center,Gent,Odigo Advocaten,Lawyer,52f2ab2ebcbc57f1066b8b3f
World's End Comics & Games Center,Gent,Vergaderzaal Gravensteen,Conference Room,4bf58dd8d48988d127941735
World's End Comics & Games Center,Gent,Studiezaal,College Library,4bf58dd8d48988d1a7941735
World's End Comics & Games Center,Gent,CLB sbc,Medical Center,4bf58dd8d48988d104941735
World's End Comics & Games Center,Gent,Leraarskamer,Office,4bf58dd8d48988d124941735
World's End Comics & Games Center,Gent,Sportzaal,School,4bf58dd8d48988d13b941735
World's End Comics & Games Center,Gent,Klas 6GRWE/GRWI6/MTWE,College Classroom,4bf58dd8d48988d1a0941735
World's End Comics & Games Center,Gent,Liebrecht & WooD,Real Estate Office,5032885091d4c4b30a586d66
World's End Comics & Games Center,Gent,Ziekenzaal,Medical Center,4bf58dd8d48988d104941735
World's End Comics & Games Center,Gent,Toneelklas,College Theater,4bf58dd8d48988d1ac941735
World's End Comics & Games Center,Gent,Lokaal 251,College Classroom,4bf58dd8d48988d1a0941735
World's End Comics & Games Center,Gent,LCDH Gent,Smoke Shop,4bf58dd8d48988d123951735
World's End Comics & Games Center,Gent,Lineos Architecten,Architecture Firm,5fac002599ce226e27fe72e5
World's End Comics & Games Center,Gent,Algemene Inspectie Lokale en Federale politie,Government Building,4bf58dd8d48988d126941735
World's End Comics & Games Center,Gent,Muzenzaal,College Auditorium,4bf58dd8d48988d1af941735
World's End Comics & Games Center,Gent,Lokaal 371,College Auditorium,4bf58dd8d48988d1af941735
World's End Comics & Games Center,Gent,Economaat,College Administrative Building,4bf58dd8d48988d197941735
World's End Comics & Games Center,Gent,Sportzaal,College Gym,4bf58dd8d48988d1b2941735
World's End Comics & Games Center,Gent,lokaal 251,College Classroom,4bf58dd8d48988d1a0941735
World's End Comics & Games Center,Gent,roa & resto #canvas9000 (49),Street Art,52e81612bcbc57f1066b79ee
World's End Comics & Games Center,Gent,Studium,College Classroom,4bf58dd8d48988d1a0941735
World's End Comics & Games Center,Gent,Ontspanningszaal,College Rec Center,4bf58dd8d48988d1a9941735
World's End Comics & Games Center,Gent,Lokaal 273,College Classroom,4bf58dd8d48988d1a0941735
World's End Comics & Games Center,Gent,B&B 1820,Bed & Breakfast,4bf58dd8d48988d1f8931735
World's End Comics & Games Center,Gent,CLB Sint-Barbara,Office,4bf58dd8d48988d124941735
World's End Comics & Games Center,Gent,Studentenstudio's Sint Jan,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
World's End Comics & Games Center,Gent,M.O. lokaal,College Classroom,4bf58dd8d48988d1a0941735
World's End Comics & Games Center,Gent,Secretariaat KBP,Office,4bf58dd8d48988d124941735
World's End Comics & Games Center,Gent,bue the warrior #canvas9000 (48),Street Art,52e81612bcbc57f1066b79ee
World's End Comics & Games Center,Gent,bue the warrior  #canvas9000 (47),Street Art,52e81612bcbc57f1066b79ee
World's End Comics & Games Center,Gent,4EC4a,College Math Building,4bf58dd8d48988d19c941735
Oberonn,Hasselt,Kempische Brug,Bridge,4bf58dd8d48988d1df941735
Oberonn,Hasselt,GAMMA,Hardware Store,4bf58dd8d48988d112951735
Oberonn,Hasselt,Action,Discount Store,52dea92d3cf9994f4e043dbb
Oberonn,Hasselt,Kariboe,Sporting Goods Shop,4bf58dd8d48988d1f2941735
Oberonn,Hasselt,Circus Jojo,Hobby Shop,4bf58dd8d48988d1fb941735
Oberonn,Hasselt,PXL-Parking,Parking,4c38df4de52ce0d596b336e1
Oberonn,Hasselt,Zwembad Kapermolen,Pool,4bf58dd8d48988d15e941735
Oberonn,Hasselt,Maison Stout,Hotel,4bf58dd8d48988d1fa931735
Oberonn,Hasselt,BMW van Osch,Auto Dealership,4eb1c1623b7b52c0e1adc2ec
Oberonn,Hasselt,Aqua Berden,Pet Store,4bf58dd8d48988d100951735
Oberonn,Hasselt,Matrassenland Slaapcomfort Greven,Mattress Store,52f2ab2ebcbc57f1066b8b27
Oberonn,Hasselt,Winsol Hasselt,Office,4bf58dd8d48988d124941735
Oberonn,Hasselt,A.H.L. bvba,Hardware Store,4bf58dd8d48988d112951735
Oberonn,Hasselt,Muermans,Home Service,545419b1498ea6ccd0202f58
Oberonn,Hasselt,donkers cuypers,Funeral Home,4f4534884b9074f6e4fb0174
Oberonn,Hasselt,Mastercar,Automotive Shop,4bf58dd8d48988d124951735
Oberonn,Hasselt,AHL,Factory,4eb1bea83b7b6f98df247e06
Oberonn,Hasselt,Auping Plaza,Furniture / Home Store,4bf58dd8d48988d1f8941735
Oberonn,Hasselt,Selfwash Express,Automotive Shop,4bf58dd8d48988d124951735
Oberonn,Hasselt,Halte Weg naar Genk,Bus Stop,52f2ab2ebcbc57f1066b8b4f
Oberonn,Hasselt,Omnibeton,Factory,4eb1bea83b7b6f98df247e06
Oberonn,Hasselt,Synergie,Recruiting Agency,52f2ab2ebcbc57f1066b8b57
Oberonn,Hasselt,AVIA,Gas Station,4bf58dd8d48988d113951735
Oberonn,Hasselt,CityDepot HQ,Office,4bf58dd8d48988d124941735
Oberonn,Hasselt,MINI Hasselt Store,Automotive Shop,4bf58dd8d48988d124951735
Oberonn,Hasselt,The Royal Yachting Bridge,Bridge,4bf58dd8d48988d1df941735
Oberonn,Hasselt,oHase,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Oberonn,Hasselt,Limburgia,Boat or Ferry,4bf58dd8d48988d12d951735
Oberonn,Hasselt,visual merchandising,College Classroom,4bf58dd8d48988d1a0941735
Oberonn,Hasselt,Vitamientje Hasselt Groothandel,Fruit & Vegetable Store,52f2ab2ebcbc57f1066b8b1c
Oberonn,Hasselt,Tandarts Patricia Berx,Dentist's Office,4bf58dd8d48988d178941735
Oberonn,Hasselt,Selfwash Express Hand Carwash,Car Wash,4f04ae1f2fb6e1c99f3db0ba
Oberonn,Hasselt,Prodiving,Hobby Shop,4bf58dd8d48988d1fb941735
Oberonn,Hasselt,Halte Kanadastraat,Bus Stop,52f2ab2ebcbc57f1066b8b4f
Oberonn,Hasselt,SSL Studiosound & Light,Office,4bf58dd8d48988d124941735
Oberonn,Hasselt,Isolatiehal Hasselt,Factory,4eb1bea83b7b6f98df247e06
Oberonn,Hasselt,sint-jozefstraat hasselt,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Oberonn,Hasselt,EPT Hasselt,Hardware Store,4bf58dd8d48988d112951735
Oberonn,Hasselt,Residentie Azur,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Oberonn,Hasselt,De Sporter,Sporting Goods Shop,4bf58dd8d48988d1f2941735
Oberonn,Hasselt,Synergy Hasselt,Tech Startup,4bf58dd8d48988d125941735
Oberonn,Hasselt,Lokaal 204,Elementary School,4f4533804b9074f6e4fb0105
Oberonn,Hasselt,park hotel,Hostel,4bf58dd8d48988d1ee931735
Oberonn,Hasselt,C206,College Classroom,4bf58dd8d48988d1a0941735
Oberonn,Hasselt,KTA2 105,College Classroom,4bf58dd8d48988d1a0941735
Oberonn,Hasselt,Döner-Kebab Pizzeria Kaya,Doner Restaurant,5283c7b4e4b094cb91ec88d8
Oberonn,Hasselt,Adventkerk,Assisted Living,5032891291d4c4b30a586d68
Oberonn,Hasselt,Pedicure Vanstraelen,Health & Beauty Service,54541900498ea6ccd0202697
Oberonn,Hasselt,Varel Alarm,Office,4bf58dd8d48988d124941735
Oberonn,Hasselt,Bertencuyvers,Dentist's Office,4bf58dd8d48988d178941735
Oberonn,Hasselt,Zoembaloemba,Gift Shop,4bf58dd8d48988d128951735
Oberonn,Hasselt,Babyboontje,Candy Store,4bf58dd8d48988d117951735
Oberonn,Hasselt,unimex,Factory,4eb1bea83b7b6f98df247e06
Oberonn,Hasselt,KTA2 025,College Arts Building,4bf58dd8d48988d199941735
Oberonn,Hasselt,Mediasoft,Office,4bf58dd8d48988d124941735
Oberonn,Hasselt,Bakkerij Bikkems,Bakery,4bf58dd8d48988d16a941735
Oberonn,Hasselt,Dierenkliniek VVD,Veterinarian,4d954af4a243a5684765b473
Oberonn,Hasselt,Lokaal 320,College Classroom,4bf58dd8d48988d1a0941735
Oberonn,Hasselt,lokaal 015,School,4bf58dd8d48988d13b941735
Oberonn,Hasselt,Interkap Hasselt,Furniture / Home Store,4bf58dd8d48988d1f8941735
Oberonn,Hasselt,Meral,Furniture / Home Store,4bf58dd8d48988d1f8941735
Yam-toto,Liège,Impasse De L'Ange,Pedestrian Plaza,52e81612bcbc57f1066b7a25
Yam-toto,Liège,Yam toto,Bar,4bf58dd8d48988d116941735
Yam-toto,Liège,impasse de la couronne,Pedestrian Plaza,52e81612bcbc57f1066b7a25
Yam-toto,Liège,Impasse Venta,Pedestrian Plaza,52e81612bcbc57f1066b7a25
Yam-toto,Liège,Café Montjoie,Café,4bf58dd8d48988d16d941735
Yam-toto,Liège,Koalaboox,IT Services,52f2ab2ebcbc57f1066b8b36
Yam-toto,Liège,Carrefour Express,Convenience Store,4d954b0ea243a5684a65b473
Yam-toto,Liège,Cour Saint-Antoine,Plaza,4bf58dd8d48988d164941735
Yam-toto,Liège,la pizzeria,Pizza Place,4bf58dd8d48988d1ca941735
Yam-toto,Liège,Picto,Arts & Crafts Store,4bf58dd8d48988d127951735
Yam-toto,Liège,Scylla,Flower Shop,4bf58dd8d48988d11b951735
Yam-toto,Liège,Docteur l'Hoest,Doctor's Office,4bf58dd8d48988d177941735
Yam-toto,Liège,Collégiale Saint-Barthélemy,Church,4bf58dd8d48988d132941735
Yam-toto,Liège,Le Thème,Belgian Restaurant,52e81612bcbc57f1066b7a02
Yam-toto,Liège,Office du Tourisme,Tourist Information Center,4f4530164b9074f6e4fb00ff
Yam-toto,Liège,Collège Saint-Barthélemy,High School,4bf58dd8d48988d13d941735
Yam-toto,Liège,Les délices d'IIlona,Italian Restaurant,4bf58dd8d48988d110941735
Yam-toto,Liège,Como en Casa,Vegetarian / Vegan Restaurant,4bf58dd8d48988d1d3941735
Yam-toto,Liège,Les Drapiers,Art Gallery,4bf58dd8d48988d1e2931735
Yam-toto,Liège,Les Brasseurs,Art Gallery,4bf58dd8d48988d1e2931735
Yam-toto,Liège,Parking Saint Georges,Parking,4c38df4de52ce0d596b336e1
Yam-toto,Liège,Hotel Hors Chateau,Hotel,4bf58dd8d48988d1fa931735
Yam-toto,Liège,Cilou & Oli,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Yam-toto,Liège,J&K Coloc' Spot,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
Yam-toto,Liège,La Cuisine de Yannick,Restaurant,4bf58dd8d48988d1c4941735
Yam-toto,Liège,Pan y Sopa,Soup Place,4bf58dd8d48988d1dd931735
Yam-toto,Liège,Lost In Sound,Music Store,4bf58dd8d48988d1fe941735
Yam-toto,Liège,B&B Nr.5,Bed & Breakfast,4bf58dd8d48988d1f8931735
Yam-toto,Liège,Helmo Sainte-Croix,College Academic Building,4bf58dd8d48988d198941735
